freq_1	freq_2	freq_3	freq_4	freq_5	freq_6	freq_7	freq_8	freq_9	freq_10	freq_11	freq_12	freq_13	freq_14	freq_15	freq_16	freq_17	freq_18	freq_19
mihalcea	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
million	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
min	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
minh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
minimum	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
mining	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
minor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
misinterpretation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
mispell	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
missouri	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
misspell	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
misspelling	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
misspellings	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
mistell	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
mitchell	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
mming	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
mn	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
model	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	6	0
models	6	6	6	6	2	0	6	0	3	1	0	0	0	0	0	0	1	0	0
modern	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
modification	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
modified	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
modifier	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
modity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
modular	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
modularly	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
mohit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
monday	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
month	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
mooney	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
more	1	1	1	1	0	0	1	6	3	0	0	2	0	5	0	0	4	2	0
moreover	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
morgan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
morphological	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
most	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	4	0
mostimportant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mostlystatic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
moun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
mountain	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
move	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
movies	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ms	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
mu	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0
much	1	1	1	1	0	0	1	0	3	0	0	0	0	0	0	0	1	0	0
multimedia	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
multiple	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0
multitasking	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
music	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
must	2	2	2	2	0	0	2	7	1	1	4	0	4	1	5	5	1	0	0
mustafee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
mvs	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
my	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
mysql	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
n	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0
name	0	0	0	0	0	0	0	2	5	0	1	0	1	0	1	1	0	0	0
names	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
naming	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
nanyang	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
naranjo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
national	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
natural	2	2	2	2	1	0	2	0	0	6	0	0	0	2	0	0	0	0	0
navonil	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
naïve	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ncsr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
near	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
necessary	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
need	1	1	1	1	1	1	1	0	7	2	2	0	1	0	1	1	2	0	0
needed	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
negation	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
net	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
neto	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
netperceptions	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
network	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
networks	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
never	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
new	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	1	0
newer	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
news	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0
newsgroups	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
newspapers	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
nexis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
next	0	0	0	0	0	0	0	1	2	1	0	1	0	2	0	0	0	0	0
nhat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ningthroughthem	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
niquesandcomplexextrafacilities	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nist	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
nl	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
no	4	4	4	4	0	1	4	1	3	0	0	0	0	0	0	0	1	1	0
node	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
none	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
nontraditional	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
normalisation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
normally	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
norms	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
not	2	2	2	2	1	0	2	4	5	1	0	0	0	2	0	0	11	0	0
note	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
notes	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0
nothing	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
notice	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
notify	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
notion	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
noun	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
nov	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
november	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
novice	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
now	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
nuclear	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
number	0	0	0	0	0	0	0	3	1	0	1	0	1	2	1	1	0	2	0
numeric	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
numerous	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
o	1	1	1	1	0	0	1	0	0	0	0	4	0	1	0	0	1	0	0
object	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
obscure	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
observed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
obtained	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
occasional	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
occasionally	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
occur	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
occurrences	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0
occurs	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
oct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0
of	16	16	16	16	5	0	16	35	29	41	6	8	6	36	8	6	30	47	0
ofassociativetrailsrun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
off	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0
office	2	2	2	2	3	0	2	0	9	0	0	0	0	0	0	0	0	0	0
official	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ofinterconnecteddoc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
often	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
ofwebinformationretrievalbyintroducingthenotionofan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ok	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
old	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
om	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
on	9	9	9	9	1	0	9	3	10	18	0	1	1	5	1	0	3	5	0
once	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
one	2	2	2	2	1	0	2	3	3	0	0	2	0	2	0	0	5	2	0
ones	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
onesimpleexampleisjustacountofthenum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
only	0	0	0	0	0	0	0	0	0	0	2	1	1	1	1	1	1	0	0
onto	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ontologies	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
oorexx	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
open	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
operating	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
operation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
operations	2	2	2	2	0	0	2	0	2	4	0	0	0	1	0	1	0	1	0
operator	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
operators	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0
optical	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
optional	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
or	6	6	6	6	1	0	6	4	9	4	2	5	3	18	2	2	16	2	0
order	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	3	0
ordered	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
org	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
organization	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
organize	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
organized	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
oriented	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
original	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	1	0
originallyusedtodescribetheweb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
orperhaps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
os	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
other	2	2	2	2	0	0	2	2	4	1	0	4	0	1	1	1	4	1	0
othersat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
otherwise	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
our	2	2	2	2	1	0	2	0	3	0	0	0	0	0	0	0	0	9	0
out	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0
outline	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
outlines	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
output	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0
outputkey	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
over	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
overall	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
overload	1	1	1	1	1	0	1	0	5	1	0	0	0	0	0	0	0	0	0
owen	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
own	4	4	4	4	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0
p	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	1	0	0
pa	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pacific	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
pack	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
package	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
packages	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
page	3	3	3	3	0	1	3	0	0	0	1	0	4	1	3	1	3	0	0
pagerank	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
pagerankalgorithmandboththetraditionalcontentscore	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
pages	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0
pair	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
pairs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
paisley	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
paper	2	2	2	2	0	0	2	0	2	0	0	0	1	0	0	0	4	0	0
papers	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
paradigm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
paragraph	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
parallelization	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
parallelize	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
parallelizes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
parameter	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
parameters	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0
parentheses	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
parsing	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
parsons	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
part	1	1	1	1	0	0	1	2	1	0	0	0	0	0	0	0	2	0	0
participants	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
participate	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
participation	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
particular	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
parts	0	0	0	0	0	0	0	2	0	0	1	0	1	0	1	1	0	0	0
pascal	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
passed	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
passes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
past	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
paths	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
pattern	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
patterns	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
patton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
pay	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
pcs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
pendentlyfromtheuserquery	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
people	1	1	1	1	0	0	1	0	4	1	0	0	0	0	0	0	0	0	0
per	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	3	0
percentages	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
pereda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
perfection	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
perform	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
performance	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2	0
perhaps	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
period	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
periodicals	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
perl	3	3	3	3	0	0	3	0	1	1	0	27	2	1	1	1	2	0	0
perlinkeddatasource	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
perlman	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
permission	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
personal	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
petabytes	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0
peter	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
phase	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
phd	0	0	0	0	0	0	0	0	3	2	0	0	0	1	0	0	0	0	0
philip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
phone	1	1	1	1	2	0	1	0	3	0	1	0	1	0	1	1	0	0	0
photographs	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
photos	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
php	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
phpguru	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
phrasal	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
phrase	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0
phrases	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
pieces	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
pierre	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
pilot	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
pipe	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
piraeus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
pitfalls	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
place	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
places	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
plagiarism	5	5	5	5	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0
plans	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
please	2	2	2	2	0	0	2	0	3	0	1	0	1	0	1	1	0	0	0
plug	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
plugin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
pm	2	2	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
point	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
pointers	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
points	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	1	2	0	0
policies	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
policy	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
popular	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
popularity	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
porter	2	2	2	2	0	0	2	0	0	0	0	0	0	0	0	0	14	0	0
posed	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
position	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
positions	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
possible	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	1	0	0
possibly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
postcondition	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
posted	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
power	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
powerful	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
powerfulinterface	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
pp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ppt	25	25	25	25	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0
practical	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
pragmatic	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
prc	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
precondition	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
preconditions	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
predicate	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
prefix	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
prefixes	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
preprocesses	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
preprocessing	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
prerequisite	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
present	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
presentation	1	1	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
presentations	2	2	2	2	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0
presented	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
presents	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
presumes	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pretty	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
primarily	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
primary	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
print	0	0	0	0	0	0	0	0	4	0	1	0	1	0	1	1	0	0	0
printed	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
prior	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
probabilistic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
probably	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
problem	3	3	3	3	3	0	3	1	2	1	1	0	2	0	2	1	1	1	0
problems	1	1	1	1	0	0	1	0	1	1	2	0	1	0	1	1	0	0	0
procedural	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
procedures	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0
processed	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
processing	3	3	3	3	2	0	3	0	0	4	0	0	0	0	0	0	0	2	0
processingand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
produced	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
produces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
producing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
production	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
productive	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
products	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
prof	3	3	3	3	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0
progra	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
program	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	2	4	0	0
programmer	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
programmers	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
programming	1	1	1	1	0	0	1	0	4	0	1	3	2	1	1	1	0	5	0
programs	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0	1	1	0
project	2	2	2	2	0	0	2	0	3	0	0	0	0	0	0	0	2	0	0
projects	1	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0
prolog	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
promising	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
promptrange	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
proofs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
proper	2	2	2	2	0	0	2	1	0	1	0	0	0	0	0	0	1	0	0
